,Date,URL,Keyword,Tweet
418,2023-03-18 02:44:19+00:00,https://twitter.com/picklemex/status/1636921445342404609,total knee arthroplasty,@DavidWolfe Total knee arthroplasty revision.
419,2023-03-17 22:30:54+00:00,https://twitter.com/kfinew/status/1636857671310770176,total knee arthroplasty,@minicsf56_b Is this total knee arthroplasty or? 🥴
420,2023-03-17 22:22:04+00:00,https://twitter.com/FrontSurgery/status/1636855445032931328,total knee arthroplasty,"New Research: In meeting the increasing demands for total knee arthroplasty, can we achieve high levels of quality care in a small community hospital? A mixed-methods study: Purpose

Small community hospitals (SCHs) help meet the demand for… https://t.co/fb4XJZV9ZX #Surgery"
421,2023-03-17 22:21:32+00:00,https://twitter.com/booksmedicos11/status/1636855312773976064,total knee arthroplasty,"Total Knee Arthroplasty 2nd Edition
https://t.co/SksqZ1ifTU https://t.co/SyhjimYNTf"
422,2023-03-17 15:19:28+00:00,https://twitter.com/DiffidentAlice/status/1636749097435648000,total knee arthroplasty,"@alfonsoeg @RealistIdealis3 The regret rates for medical transition run around 1% and the detransition rate falls well under 1%. Of those detransitioners, many or most of them do so because of social stigma and discrimination.

The regret rate of total knee arthroplasty - 15%! Time to ban it!"
423,2023-03-17 11:27:33+00:00,https://twitter.com/PDH_Metaverse/status/1636690732894306305,total knee arthroplasty,"Augmented reality surgical guidance aids total knee arthroplasty - Healio https://t.co/FAeEnJqwuj 

Follow @PDH_Metaverse for the latest #Metaverse #AR #Augmented Reality #VR #VertualReality #5G #Web3 news daily 11am - 1pm GMT"
424,2023-03-17 03:01:47+00:00,https://twitter.com/POSTwebmedia/status/1636563451198984192,total knee arthroplasty,"【完全商用フリー素材】自由に動かせる人工膝関節（TKA:Total Knee Arthroplasty）
https://t.co/GJWVQAGrFR"
425,2023-03-16 18:00:20+00:00,https://twitter.com/aotraumana1/status/1636427190123347970,total knee arthroplasty,"Don't miss your opportunity - Register today for the Principles of Total Hip and Knee Arthroplasty in Houston, TX on April 14-15, 2023. 
https://t.co/ovNFbn0LCI https://t.co/IXFga49AX1"
426,2023-03-16 17:01:06+00:00,https://twitter.com/GoutandYou/status/1636412285257236514,total knee arthroplasty,Patients With Preexisting Gout at Risk for Recurrence After Total Knee Arthroplasty Click-&gt;https://t.co/aPDylVE7PD #gout https://t.co/z41cfnTCO7
427,2023-03-16 16:20:03+00:00,https://twitter.com/EncyclopediaMD1/status/1636401952916402177,total knee arthroplasty,"Total knee arthroplasty (TKA) is widely used in clinical practice as an effective treatment for end-stage knee joint lesions. It can effectively correct joint deformities, relieve painful symptoms, and improve joint function. 

🔗 https://t.co/vwuOjsliqc https://t.co/Jvqy2gvhyM"
428,2023-03-16 14:32:17+00:00,https://twitter.com/medicaldialogs/status/1636374832517619713,total knee arthroplasty,Selective denervation of infrapatellar branch of saphenous nerve effectively improves QoL of TKA patients having pain #Saphenousnerve #Infrapatellarbranch #Denervation #Totalkneearthroplasty #Anteriorkneepain #AlessioGiannetti #TheKnee https://t.co/o8aAJw7Zf7
429,2023-03-16 13:00:00+00:00,https://twitter.com/AyalSegalMD/status/1636351611374018563,total knee arthroplasty,"Medial Pivot Designs Versus Conventional Bearing Types in Primary Total Knee Arthroplasty: A Systematic Review and Meta-Analysis of Randomized Controlled Trials.
https://t.co/RM7Kwyvqpu"
430,2023-04-07 20:09:38+00:00,https://twitter.com/auradeluxe/status/1644432266108735488,knee arthroplasty,"ChatGTP, can you explain total knee replacement surgery?

Total knee replacement (TKR) surgery, also known as total knee arthroplasty, is a surgical procedure that involves replacing the damaged or worn-out surfaces of the knee joint with artificial implants, known as prostheses.…"
431,2023-04-07 19:41:18+00:00,https://twitter.com/isearch247/status/1644425133526851585,knee arthroplasty,"Guidance issued for optimal timing of knee, hip total joint arthroplasty - https://t.co/9ozZYJiLtY{ https://t.co/ab0QBhlTBu"
432,2023-04-07 18:32:23+00:00,https://twitter.com/physorg_health/status/1644407788938960911,knee arthroplasty,"Guidance issued for optimal timing of #knee, #hip total joint arthroplasty https://t.co/GZ9V0M6fKC"
433,2023-04-07 15:30:24+00:00,https://twitter.com/SageClinMed/status/1644361992004685824,knee arthroplasty,"@OJSM_SportsMed combines the interests of researchers and clinical practitioners across orthopedic sports medicine, arthroscopy, and knee and shoulder arthroplasty.

Could your research be a fit? https://t.co/wa6R7LKiPg"
434,2023-04-07 15:25:39+00:00,https://twitter.com/DrLeeRubin/status/1644360798280482817,knee arthroplasty,"Today @OrthoAtYale we hosted an Arthroplasty #TJA Skills Lab session for our @Yale @YNHH residents!!

Featuring @DePuySynthes #THA &amp; #VR surgery headsets, @zimmerbiomet #Persona #TKA &amp; #UKA, and @intellijoint Knee. #Grateful for this educational experience for our program!!! https://t.co/yU8OIEwhsy"
435,2023-04-07 09:28:32+00:00,https://twitter.com/danial95f/status/1644270927515983872,knee arthroplasty,"Techniques in Revision Hip and Knee Arthroplasty 8OBGG0K

https://t.co/jxBZNs7YNG"
436,2023-04-06 17:27:29+00:00,https://twitter.com/RS_Preprints/status/1644029068671590401,knee arthroplasty,Persistent Pain following Total Knee Arthroplasty; The Role of Underlying Diseases #preprints https://t.co/CbnzbSVWbI
437,2023-04-06 15:00:13+00:00,https://twitter.com/PharmacDaily/status/1643992009345236993,knee arthroplasty,Peptilogics Completes Phase 1b Trial Enrollment and Will Present Interim Top-line Safety and Tolerability Data of PLG0206 in Patients Undergoing DAIR for the Treatment of Periprosthetic Joint Infection After a Total Knee Arthroplasty at ECCMID 2023 https://t.co/oIPTO9cOjG
438,2023-04-06 14:41:41+00:00,https://twitter.com/Applsci/status/1643987346596204550,knee arthroplasty,"📢 Read our recent publication 

📚 Perioperative #Pain Management in Total #Knee #Arthroplasty: A Narrative Review of Current Multimodal Analgesia Protocols
🔗 https://t.co/7n5MqD89wb
👨‍🔬 by Dr. Simone Franzoni et al.
🏫 @IussPavia 
 
@MDPIOpenAccess @EncyclopediaMD1 https://t.co/p3dy7nNhde"
439,2023-04-06 13:53:36+00:00,https://twitter.com/OzmosiHealth/status/1643975246024962053,knee arthroplasty,Peptilogics completes Phase 1b trial enrollment for PLG0206 in patients undergoing DAIR for the treatment of Periprosthetic Joint Infection after a Total Knee Arthroplasty at ECCMID 2023. More Info: https://t.co/c9TpN9V9Ut #biotech #pharma
440,2023-04-06 13:06:28+00:00,https://twitter.com/taylorprejna/status/1643963384755281923,knee arthroplasty,SPECT/CT helps assess patients with knee pain following arthroplasty via @AuntMinnie https://t.co/0EQxfqWmr1
441,2023-04-06 12:09:51+00:00,https://twitter.com/BaptistHealthSF/status/1643949136096419841,knee arthroplasty,"Baptist Health is proud to share Dr. Charles Lawrie (@cmlawrie) recently accepted the Chitranjan S. Ranawat, M.D. Award by #TheKneeSociety for his research study ""Tourniquet Use Does Not Impact Trajectory of Total Knee Arthroplasty” during The Knee Society Specialty Day at @AAOS1 https://t.co/EyXb99crEJ"
442,2023-04-06 10:00:06+00:00,https://twitter.com/jbjs/status/1643916483813056513,knee arthroplasty,"Single-Stage Total Knee Arthroplasty and Open-Wedge Distal Femoral Osteotomy for Osteoarthritis with Femoral Shortening and Extra-Articular Varus Deformity

https://t.co/52Z2y7mEvL https://t.co/8LZutQZ9i2"
443,2023-04-06 06:21:00+00:00,https://twitter.com/bjjeditor/status/1643861342556946432,knee arthroplasty,"Embolisation seems a very useful treatment for refractory synovitis and for some complications post knee arthroplasty. Its use for osteoarthritis is controversial but this study adds to the available pilot data.

#Osteoarthritis #Arthroplasty #BJO

https://t.co/hneQGNvaRQ https://t.co/tSZbMf1Gqj"
444,2023-04-06 05:27:05+00:00,https://twitter.com/Dr_NaveenReddy1/status/1643847776252592128,knee arthroplasty,"We're committed to providing you with the highest quality orthopaedic care and will continue to do so. Thank you for being a part of our journey!
Dr M Naveen Chandar Reddy
MBBS, D’Ortho, DNB Ortho,
Fellowship in Hip &amp; Knee Arthroplasty
Trauma &amp; Joint Replacement Specialist https://t.co/ZFj4QgrXdi"
445,2023-04-06 00:00:38+00:00,https://twitter.com/JArthroplasty/status/1643765622994612224,knee arthroplasty,"Patients who have knee ON are most commonly managed with arthroplasty procedures, specifically #TKA. Younger patients (&lt;50yo) are more likely to undergo joint-preserving procedures.

Read more for free here:
https://t.co/T6uRhvdZCD https://t.co/Qot4y6MDBE"
446,2023-04-05 21:27:13+00:00,https://twitter.com/CureHuntr/status/1643727014711500800,knee arthroplasty,#clinicaltrial The Role of Synovectomy in Pain Reduction Following Total Knee Arthroplasty https://t.co/3yEC26FViX
447,2023-04-05 20:22:25+00:00,https://twitter.com/TrialBulletin/status/1643710705625956353,knee arthroplasty,"The Role of Synovectomy in Pain Reduction Following Total Knee Arthroplasty: Status: Not yet recruiting, 
Condition Summary: Osteoarthritis, Knee https://t.co/0Vg4TyAlw7"
448,2023-04-05 15:49:35+00:00,https://twitter.com/andrsofroniou/status/1643642043737034752,knee arthroplasty,"April 3, 2023 -- SPECT/CT imaging is an effective way to evaluate noninfected painful knees in patients after they have undergone knee arthroplasty, to a literature review published March 21 in the Journal of Orthopaedic Surgery and Research has found. https://t.co/9ejuXxxub5"
449,2023-04-05 15:25:38+00:00,https://twitter.com/Faraj_RegAnesth/status/1643636019458195456,knee arthroplasty,"@RAPMOnline @dr_rajgupta @ESchwenkMD @ASRA_Society A 72% migration rate with adductor canal catheters may explain why no added benefit is detected when a catheter-based infusion is added to single-injection adductor canal block following knee arthroplasty.

https://t.co/meiyriYBqQ"
450,2023-04-05 13:28:06+00:00,https://twitter.com/RAPMOnline/status/1643606438248341506,knee arthroplasty,"Migration rate of proximal adductor canal block catheters placed parallel versus perpendicular to the nerve after total knee arthroplasty

https://t.co/U5C2thQCPB

#regionalanesthesia #TKA #anesthesia #acutepain #nerveblocks 
@dr_rajgupta @ESchwenkMD @ASRA_Society https://t.co/KHKqHeUy8M"
451,2023-04-05 12:39:00+00:00,https://twitter.com/HipSocKneeSoc/status/1643594083271671809,knee arthroplasty,What is the Learning #SHAK?  Dr. Hamilton explains.  Access the Learning SHAK through our LINK IN BIO. #onlinelearning #arthroplasty #adultreconstruction #courses #meded #hip #knee https://t.co/MRPCZpwviD
452,2023-04-05 05:55:10+00:00,https://twitter.com/BoneJointJ/status/1643492455734550530,knee arthroplasty,"How good is modern TKA? This large propensity-matched cohort study shows that within 1 year, TKA returns health-related quality of life to normal population levels for age, sex &amp; BMI.

#Arthroplasty #Knee #BJJ @EdinburghKnee @lzyapp 

https://t.co/PurRvVVEYT https://t.co/bEdKoQGWHn"
453,2023-04-05 05:50:13+00:00,https://twitter.com/sayanamk/status/1643491208650432513,knee arthroplasty,"@Davembmd A “special interest clinic” for hip &amp; knee arthroplasty with a structured referral form had 66.64 - 80% conversion rate for surgery. Sometimes all pts were booked for surgery @ROHNHSFT 

 teaching clinic for trainees."
454,2023-04-05 01:01:57+00:00,https://twitter.com/CiOSjournal/status/1643418666191720448,knee arthroplasty,"Trend Shift in the Cause of Revision Total Knee Arthroplasty over 17 Years
🌷https://t.co/idyYGVUP46
Clin Orthop Surg. 2023;15(2)Bo-Ram Na
#Revision #Total_knee_arthroplasty #Trend #Cause https://t.co/l2xfQFxOxd"
455,2023-04-04 22:01:01+00:00,https://twitter.com/LippincottMed/status/1643373131694764032,knee arthroplasty,"Body mass index affects long-term outcomes of 'partial' knee arthroplasty, reports a study in @jbjs. Includes an analysis of over 10,000 knee replacements from national databases. https://t.co/neJDEff68E https://t.co/sU7BQcBacp"
456,2023-04-04 19:46:11+00:00,https://twitter.com/RS_Preprints/status/1643339201159495680,knee arthroplasty,An Observational Study of the Pharmacokinetics of Adductor Canal Block using Liposomal Bupivacaine and in Total Knee Arthroplasty #preprints https://t.co/46V1TaRU6u
457,2023-04-04 15:22:41+00:00,https://twitter.com/MGHToronto/status/1643272885241368577,knee arthroplasty,MGH and @Sunnybrook have launched a solution to reduce wait times for hip and knee replacement surgery: the Toronto Regional Arthroplasty Collaborative. This initiative is expected to reduce the hip and knee replacement backlog by 25 per cent in Toronto by April 2024. 1/2 https://t.co/EsILkedr00
458,2023-04-04 15:00:30+00:00,https://twitter.com/Sunnybrook/status/1643267306120785922,knee arthroplasty,"As of April 1st, 2023 Sunnybrook’s Holland Centre &amp; Michael Garron Hospital launched the Toronto Regional Arthroplasty Collaborative (TRAC) to help reduce wait times for hip and knee joint replacement surgery (or arthroplasty) in Ontario.

Read more: https://t.co/5sBZJKozbu https://t.co/UU9lybnluF"
459,2023-04-04 14:52:56+00:00,https://twitter.com/DiffidentAlice/status/1643265399415250945,knee arthroplasty,"@ClayReith @EmeryEsco @Punisheddrpiss @ZivoUS @JUNlPER @Glinner Total knee arthroplasty. Which is a surgery with a 15% regret rate, yet no one calls for limiting or banning it.

Do you have evidence that malpractice is especially common with GAC?"
460,2023-04-04 13:23:16+00:00,https://twitter.com/OrthoEvidence/status/1643242834386993152,knee arthroplasty,"50 patients with primary knee osteoarthritis scheduled for a total knee arthroplasty were randomized to receive:

1⃣ TKA with patellar resurfacing (n=25)
2⃣ TKA without patellar resurfacing (n=25)

A posterior cruciate ligament substituting TKA was performed in all patients."
461,2023-04-04 13:22:53+00:00,https://twitter.com/OrthoEvidence/status/1643242737230028802,knee arthroplasty,"🦵 Patellar Resurfacing in Total Knee Arthroplasty

Patellar resurfacing in TKA is highly controversial. Some surgeons say it improves outcomes, while others say it has no clinical benefit and can even increase the risk of complications.

This RCT aimed to find out the truth:"
462,2023-04-04 06:16:06+00:00,https://twitter.com/Dr_NaveenReddy1/status/1643135333419352064,knee arthroplasty,"Don’t ignore knee pain ! Kindly get it evaluated and treated at the earliest.

Dr M Naveen Chandar Reddy
MBBS, D’Ortho, DNB Ortho,
Fellowship in Hip &amp; Knee Arthroplasty (Italy)
Trauma &amp; Joint Replacement Specialist

Consultant Orthopaedic Surgeon.
Mobile : 91600 60909 https://t.co/uY7c5VDZiG"
